feature,factor,value,view
NC_059461.1+LOC100136573,Factor1,-0.0620628108120565,HostRNA
NC_059444.1+LOC106601072,Factor1,-0.0177015409412777,HostRNA
NC_059453.1+LOC123725581,Factor1,-0.0168528298090118,HostRNA
NC_059454.1+LOC106566298,Factor1,-0.0163311802193235,HostRNA
NC_059463.1+LOC106583599,Factor1,0.12060246776301,HostRNA
NW_025548300.1+LOC123732866,Factor1,0.0908048032651328,HostRNA
NC_059453.1+LOC106565579,Factor1,0.0293424429945763,HostRNA
NC_059445.1+LOC106602736,Factor1,0.0155573437907536,HostRNA
NC_059453.1+LOC123725462,Factor1,0.0385307269442116,HostRNA
NC_059443.1+LOC100136446,Factor1,-0.0948812138629963,HostRNA
NC_059460.1+LOC106578982,Factor1,-0.176467195214153,HostRNA
NC_059450.1+LOC106612508,Factor1,-0.00785301157143366,HostRNA
NC_059447.1+LOC106600318,Factor1,-0.00232733743046756,HostRNA
NC_059461.1+LOC106592016,Factor1,0.126846612862988,HostRNA
NC_059458.1+LOC123728348,Factor1,0.0584233037990608,HostRNA
NC_059446.1+LOC106604090,Factor1,-0.00908955374515516,HostRNA
NC_059452.1+LOC106594559,Factor1,-0.0235665424544856,HostRNA
NC_059450.1+LOC123744634,Factor1,-0.0169134060272222,HostRNA
NC_059452.1+LOC106563252,Factor1,-0.139537982405578,HostRNA
NC_059463.1+LOC106583595,Factor1,0.151413908813921,HostRNA
NC_059455.1+slc6a19,Factor1,0.00390288937096267,HostRNA
NC_059458.1+LOC123728265,Factor1,-0.00777931080572672,HostRNA
NC_059455.1+LOC106570460,Factor1,0.135584237871967,HostRNA
NC_059444.1+LOC106600603,Factor1,-0.00540394664527014,HostRNA
NC_001960.1+rna133449,Factor1,-0.0296001998869974,HostRNA
NC_059448.1+LOC106609426,Factor1,0.00724100619731696,HostRNA
NC_059469.1+rbp4,Factor1,-0.107188247651708,HostRNA
NC_059442.1+LOC106592479,Factor1,-0.0705010306518274,HostRNA
NC_059462.1+LOC106581733,Factor1,0.0017785170815336,HostRNA
NC_059457.1+LOC106591349,Factor1,-0.0179178340642973,HostRNA
NC_059444.1+LOC106598496,Factor1,-0.0355424616582662,HostRNA
NC_059461.1+LOC106580347,Factor1,-0.0316051344482877,HostRNA
NW_025547454.1+LOC106597645,Factor1,-0.0812736483157702,HostRNA
NC_059443.1+LOC106578919,Factor1,-0.00437569881755324,HostRNA
NW_025550869.1+LOC106590792,Factor1,-0.0454574910833492,HostRNA
NC_059456.1+mmp9,Factor1,-0.0779791721603216,HostRNA
NC_059446.1+LOC106605691,Factor1,-0.00551500872087676,HostRNA
NC_059448.1+LOC106608877,Factor1,0.0862444049593639,HostRNA
NW_025547269.1+psmb9-a,Factor1,-0.0012183256340885,HostRNA
NC_059449.1+LOC106610314,Factor1,-0.000171469967895265,HostRNA
NC_059442.1+LOC106586810,Factor1,-0.00791730237817554,HostRNA
NC_059459.1+LOC106576710,Factor1,0.127212401180596,HostRNA
NC_059443.1+LOC106578009,Factor1,-0.0598477163041811,HostRNA
NC_059447.1+LOC123743438,Factor1,0.018038443573935,HostRNA
NC_059453.1+LOC106564730,Factor1,0.135561185472796,HostRNA
NC_059444.1+LOC106601077,Factor1,-0.00159336001608298,HostRNA
NC_059442.1+LOC106610502,Factor1,0.0809567983918938,HostRNA
NC_059446.1+LOC106605692,Factor1,0.0044706468356966,HostRNA
NC_059451.1+LOC106561182,Factor1,-0.117165290852787,HostRNA
NC_059444.1+LOC100136434,Factor1,-0.0576531566838686,HostRNA
NC_059462.1+LOC106581830,Factor1,0.0683774734229865,HostRNA
NC_059451.1+LOC106560454,Factor1,0.0874858860319581,HostRNA
NC_059461.1+LOC106580821,Factor1,0.0766872319631899,HostRNA
NC_059445.1+hspb1,Factor1,0.0358385620503416,HostRNA
NC_059460.1+LOC106578314,Factor1,-0.036997535668958,HostRNA
NC_059458.1+LOC106576106,Factor1,-0.0091582432215027,HostRNA
NC_059442.1+LOC106612024,Factor1,-0.107793933107668,HostRNA
NC_059442.1+LOC106561458,Factor1,-0.103003576922371,HostRNA
NC_059447.1+LOC106606647,Factor1,-0.00961380208015025,HostRNA
NC_059450.1+LOC106612831,Factor1,-0.0221564203460151,HostRNA
NC_059461.1+LOC106580299,Factor1,0.0300388852576414,HostRNA
NC_059455.1+mpz,Factor1,0.0641493945550248,HostRNA
NC_059470.1+LOC123731531,Factor1,0.0331063501081969,HostRNA
NC_059445.1+pdlim3a,Factor1,0.028866109542125,HostRNA
NC_059458.1+LOC106575599,Factor1,-0.0410159521797042,HostRNA
NC_059443.1+LOC106588082,Factor1,0.00529138423733457,HostRNA
NC_059468.1+abcb3,Factor1,-0.0197302467950596,HostRNA
NW_025548372.1+LOC123723754,Factor1,0.0379267053617368,HostRNA
NC_059444.1+LOC106601736,Factor1,-0.0417415271265192,HostRNA
NW_025547500.1+LOC123724015,Factor1,0.0054520045063133,HostRNA
NC_059453.1+myl9b,Factor1,0.0500095217520014,HostRNA
NC_059442.1+tpm2,Factor1,0.0796370977722747,HostRNA
NC_059447.1+hba,Factor1,-0.0286715811568547,HostRNA
NC_059444.1+LOC100136576,Factor1,0.0664304676353585,HostRNA
NC_059451.1+LOC106560919,Factor1,-0.0018759923575384,HostRNA
NC_059442.1+mot9,Factor1,-0.113053031290322,HostRNA
NC_059442.1+cfd,Factor1,-0.0791243353484648,HostRNA
NC_059443.1+LOC123728683,Factor1,0.000808334807941287,HostRNA
NC_059467.1+saa5,Factor1,-0.0923137494619055,HostRNA
NC_059461.1+LOC106580183,Factor1,-0.0373888217004837,HostRNA
NC_059454.1+LOC106567787,Factor1,-0.0782090116348038,HostRNA
NC_059445.1+LOC106593843,Factor1,-0.0515521245787994,HostRNA
NC_059442.1+LOC106604599,Factor1,-0.0177954008890165,HostRNA
NC_059448.1+LOC106597302,Factor1,0.00312991385509651,HostRNA
NC_059464.1+LOC106597275,Factor1,0.0170054326035485,HostRNA
NC_059457.1+ccl25b,Factor1,-0.0454795203038284,HostRNA
NC_059447.1+LOC106607380,Factor1,-0.00224925025223601,HostRNA
NC_059465.1+ccl19a.1,Factor1,-0.113027539592837,HostRNA
NC_059443.1+LOC106594168,Factor1,-0.0074929334267066,HostRNA
NC_059445.1+mmp13,Factor1,-0.0292483410017036,HostRNA
NC_059462.1+LOC106581666,Factor1,0.0520391404061269,HostRNA
NC_059464.1+LOC106591811,Factor1,0.034143029411895,HostRNA
NC_059454.1+LOC106567093,Factor1,-0.0164931373434489,HostRNA
NC_059444.1+LOC106600852,Factor1,0.13888256919503,HostRNA
NC_059468.1+LOC106588865,Factor1,0.0274910569518343,HostRNA
NC_059468.1+LOC106589096,Factor1,0.0183675463492449,HostRNA
NC_059460.1+lrp2b,Factor1,-0.0156403508469279,HostRNA
NC_059459.1+cxcl12a,Factor1,0.000906535144465902,HostRNA
NC_059445.1+LOC106591957,Factor1,-0.0155993705735875,HostRNA
NC_059447.1+LOC123723770,Factor1,-0.138758390871425,HostRNA
NC_059449.1+pdli3,Factor1,0.056194721827407,HostRNA
NC_059452.1+hce1,Factor1,-0.0620181207980354,HostRNA
NC_059468.1+LOC106588714,Factor1,0.0679145210676144,HostRNA
NW_025548201.1+LOC106591921,Factor1,-0.0212844963047559,HostRNA
NC_059461.1+LOC106580088,Factor1,-0.0712481855359743,HostRNA
NC_059443.1+LOC123734193,Factor1,0.000118591469138372,HostRNA
NC_059444.1+LOC106600868,Factor1,0.0120214917033068,HostRNA
NC_059457.1+rtp3,Factor1,0.00640084120827194,HostRNA
NC_059457.1+LOC106573503,Factor1,0.0768292461775987,HostRNA
NC_059450.1+LOC106611098,Factor1,0.00276606078653657,HostRNA
NC_059469.1+col1a1b,Factor1,0.112239882484934,HostRNA
NC_059444.1+LOC100136584,Factor1,0.00224812963884116,HostRNA
NC_059447.1+LOC123724067,Factor1,0.00715751659963816,HostRNA
NC_059464.1+LOC106584496,Factor1,0.00986211889129962,HostRNA
NC_059458.1+lum,Factor1,0.095922473503994,HostRNA
NC_059451.1+tpm1,Factor1,0.0624190362583931,HostRNA
NC_059447.1+LOC106607372,Factor1,-0.00371433239556365,HostRNA
NC_059470.1+LOC106590538,Factor1,-0.104387556091113,HostRNA
NC_059442.1+LOC100194678,Factor1,0.0365909555046312,HostRNA
NC_059457.1+gpx4a,Factor1,-0.00124803658462329,HostRNA
NC_059461.1+LOC106580076,Factor1,-0.00697804497687345,HostRNA
NC_059470.1+LOC106590247,Factor1,0.0581812077529058,HostRNA
NW_025547958.1+LOC106598467,Factor1,0.0635323272799037,HostRNA
NC_059458.1+LOC100380696,Factor1,-0.0014852213394338,HostRNA
NC_059450.1+LOC106612854,Factor1,-0.10964251934278,HostRNA
NC_059461.1+slc6a4b,Factor1,-0.0217739968781319,HostRNA
NC_059459.1+LOC106577395,Factor1,-0.032329821755767,HostRNA
NC_059457.1+prs23,Factor1,-0.0294886380443371,HostRNA
NC_059450.1+spon2b,Factor1,0.00806112842693832,HostRNA
NC_059448.1+LOC106608612,Factor1,0.0409714783661845,HostRNA
NC_059450.1+lpp60,Factor1,-0.0398393437007441,HostRNA
NC_059459.1+LOC106577961,Factor1,0.052808684626806,HostRNA
NC_059456.1+LOC106572749,Factor1,0.00597330828389384,HostRNA
NC_059462.1+LOC100286503,Factor1,-0.00647508363621009,HostRNA
NC_059455.1+LOC106570159,Factor1,-0.175940933938115,HostRNA
NW_025549982.1+LOC106598333,Factor1,0.086920270732064,HostRNA
NC_059447.1+LOC100194731,Factor1,-0.0589970608816093,HostRNA
NC_059447.1+mbl2,Factor1,-0.0295640939361736,HostRNA
NC_059444.1+LOC106601074,Factor1,0.0204801984768493,HostRNA
NC_059460.1+cavin1,Factor1,-0.00276046730963831,HostRNA
NC_059448.1+LOC106609495,Factor1,0.0166446619202755,HostRNA
NC_059455.1+LOC106568853,Factor1,-0.00937112912773366,HostRNA
NC_059450.1+LOC106611720,Factor1,0.0608826328281335,HostRNA
NC_059444.1+LOC106601915,Factor1,0.00197720732697784,HostRNA
NC_059463.1+LOC106583653,Factor1,0.000800348286470971,HostRNA
NC_059450.1+LOC106611397,Factor1,0.072897548009034,HostRNA
NC_059450.1+tgfbi,Factor1,0.0274615838760655,HostRNA
NC_059445.1+glb1,Factor1,-0.0297671121999348,HostRNA
NC_059450.1+LOC123744732,Factor1,-0.0191799068539432,HostRNA
NC_059462.1+LOC106582581,Factor1,0.0726163469341389,HostRNA
NC_059444.1+LOC106600490,Factor1,0.00838113657116989,HostRNA
NC_059447.1+LOC106608185,Factor1,0.0214148916471608,HostRNA
NC_059453.1+prelp,Factor1,0.0039056253055496,HostRNA
NC_059469.1+LOC106589822,Factor1,0.109171027781924,HostRNA
NC_059461.1+LOC106581002,Factor1,0.00522210718824758,HostRNA
NC_059466.1+LOC106586886,Factor1,0.086961708514025,HostRNA
NC_059459.1+LOC106576938,Factor1,0.00703360152208354,HostRNA
NC_059469.1+asah2,Factor1,-0.0873885659439075,HostRNA
NC_059450.1+dusp1,Factor1,-0.0344540574733883,HostRNA
NC_059465.1+klf9,Factor1,-0.0853096644302582,HostRNA
NC_059450.1+LOC106610841,Factor1,-0.00670241511037158,HostRNA
NC_059468.1+LOC100136435,Factor1,0.0107525793788399,HostRNA
NC_059448.1+LOC106608552,Factor1,0.202721329712301,HostRNA
NC_059456.1+mamdc2a,Factor1,0.0442735039951768,HostRNA
NC_059468.1+LOC106588939,Factor1,0.100967127330873,HostRNA
NC_059448.1+LOC106608950,Factor1,0.0305286377480205,HostRNA
NC_059455.1+LOC106570128,Factor1,-0.132547371613442,HostRNA
NC_059450.1+LOC106612582,Factor1,0.00162007685147512,HostRNA
NC_059444.1+LOC106593002,Factor1,0.0304949195801974,HostRNA
NC_059452.1+c6,Factor1,-0.016880836759061,HostRNA
NC_059455.1+LOC106570152,Factor1,-0.0169507393254833,HostRNA
NC_059456.1+LOC106572423,Factor1,-0.00111526100945477,HostRNA
NC_059451.1+LOC100195293,Factor1,0.00935633924122372,HostRNA
NC_059442.1+LOC106601584,Factor1,0.0290470255230645,HostRNA
NC_059455.1+LOC106570356,Factor1,0.0192493126268968,HostRNA
NW_025550562.1+LOC100380615,Factor1,-0.0296213301466225,HostRNA
NC_059442.1+LOC106561820,Factor1,-0.0216123075245572,HostRNA
NC_059442.1+LOC106568681,Factor1,0.0565691834932714,HostRNA
NW_025549709.1+LOC123738715,Factor1,-0.088024090510161,HostRNA
NC_059454.1+LOC106566399,Factor1,-0.0147340000807551,HostRNA
NC_059467.1+crld2,Factor1,-0.0839729096409849,HostRNA
NC_059458.1+LOC106576384,Factor1,0.0108485432432884,HostRNA
NC_059450.1+LOC106613249,Factor1,-0.0612900632674101,HostRNA
NC_059442.1+LOC106612488,Factor1,0.0551306355194512,HostRNA
NC_059456.1+LOC106571431,Factor1,-0.0124768352653607,HostRNA
NC_059450.1+LOC106612711,Factor1,0.0109340921477214,HostRNA
NC_059450.1+LOC100380299,Factor1,0.0710051832523053,HostRNA
NC_059452.1+epdl2,Factor1,-0.0432288705225002,HostRNA
NC_059457.1+LOC106593628,Factor1,0.0351586732674905,HostRNA
NC_059450.1+LOC106611589,Factor1,-0.0496421153226387,HostRNA
NC_059456.1+LOC106572526,Factor1,-0.120052868908665,HostRNA
NC_059453.1+LOC123725541,Factor1,-0.00249557148948495,HostRNA
NC_059469.1+LOC106589894,Factor1,0.137078249485659,HostRNA
NW_025548489.1+LOC123733099,Factor1,0.00455101024558357,HostRNA
NC_059469.1+LOC106589839,Factor1,-0.0186640084007501,HostRNA
NC_059468.1+LOC106589109,Factor1,-0.0401658464725353,HostRNA
NC_059469.1+LOC106589386,Factor1,-0.00172400997316818,HostRNA
NC_059461.1+LOC106581480,Factor1,-0.00952318505513339,HostRNA
NC_059442.1+LOC106568813,Factor1,0.0979122351485149,HostRNA
NC_059460.1+pi15a,Factor1,-0.0780113001525711,HostRNA
NC_059445.1+LOC100194720,Factor1,-0.00538093391094123,HostRNA
NC_059461.1+isg15,Factor1,0.0514480789676095,HostRNA
NC_059458.1+LOC106576427,Factor1,-0.00513079304640225,HostRNA
NC_059444.1+LOC106599076,Factor1,0.0171385400523213,HostRNA
NC_001960.1+rna133451,Factor1,-0.0225846810537849,HostRNA
NC_059468.1+LOC106588725,Factor1,0.0314010655686037,HostRNA
NC_059459.1+scdb,Factor1,-0.00114825857039946,HostRNA
NC_059446.1+LOC123743131,Factor1,-0.0989693782794074,HostRNA
NC_059470.1+LOC123731535,Factor1,-0.0181357884714714,HostRNA
NC_059442.1+actn1,Factor1,0.0269420611629273,HostRNA
NC_059444.1+LOC123741740,Factor1,0.0978603072950964,HostRNA
NC_059445.1+LOC106602685,Factor1,0.0733866067479087,HostRNA
NC_059447.1+aqp8,Factor1,-0.0337020394917362,HostRNA
NC_059460.1+LOC106578631,Factor1,0.0363973110733419,HostRNA
NC_059444.1+LOC106601559,Factor1,-0.0540452886890243,HostRNA
NC_059460.1+LOC106579337,Factor1,-0.0362256963481998,HostRNA
NC_059454.1+LOC106568508,Factor1,-0.0544592585829386,HostRNA
NC_059443.1+LOC106590330,Factor1,-0.0909719839081744,HostRNA
NC_059460.1+cubn,Factor1,0.0576464445008074,HostRNA
NC_059453.1+LOC101448032,Factor1,-0.0807690782517301,HostRNA
NC_059455.1+LOC106592181,Factor1,-0.00833189915505057,HostRNA
NC_059453.1+nbl1,Factor1,0.00115964507182279,HostRNA
NC_059466.1+LOC106586419,Factor1,-0.104935443705821,HostRNA
NC_059455.1+LOC106570315,Factor1,-0.00676633548699017,HostRNA
NC_059468.1+LOC106588303,Factor1,-0.00103673349003068,HostRNA
NC_059455.1+LOC106568918,Factor1,0.00192615737749967,HostRNA
NC_059463.1+LOC106582712,Factor1,0.019965249402905,HostRNA
NC_059442.1+LOC106608814,Factor1,-0.00211533485582932,HostRNA
NC_059447.1+col1a1a,Factor1,0.0443604201758608,HostRNA
NC_059468.1+LOC106588402,Factor1,-0.025091409684721,HostRNA
NC_059457.1+LOC106573483,Factor1,-0.00487418156667919,HostRNA
NC_059463.1+helz2a,Factor1,0.113679358930711,HostRNA
NC_059447.1+ctsbb,Factor1,-0.0816565564465268,HostRNA
NC_059451.1+LOC106613965,Factor1,-0.00230603602237252,HostRNA
NC_059459.1+LOC106577553,Factor1,0.159631341686655,HostRNA
NC_059442.1+LOC106560797,Factor1,-0.0564617420434849,HostRNA
NC_059443.1+apoeb,Factor1,-0.15119182139209,HostRNA
NC_059453.1+LOC106566147,Factor1,-0.0617324601901083,HostRNA
NC_059443.1+LOC106588089,Factor1,-0.0226473096182106,HostRNA
NC_059442.1+tnca,Factor1,0.0300148663805905,HostRNA
NC_059469.1+si:ch73-288o11.4,Factor1,0.109906429885987,HostRNA
NC_059450.1+si:dkeyp-118h9.7,Factor1,-0.013597546035289,HostRNA
NC_059452.1+LOC106562955,Factor1,0.00411725159525056,HostRNA
NC_059458.1+LOC123728180,Factor1,0.0451196412514227,HostRNA
NC_059457.1+LOC123727924,Factor1,0.0191782867638876,HostRNA
NC_059445.1+LOC106603012,Factor1,0.0100064051658476,HostRNA
NC_059448.1+LOC106576454,Factor1,0.111174992712562,HostRNA
NC_059468.1+LOC106588632,Factor1,0.0197206703821932,HostRNA
NC_059452.1+LOC106562962,Factor1,0.0687012482204497,HostRNA
NC_059454.1+LOC106567965,Factor1,0.09660477360719,HostRNA
NC_059451.1+elavl4,Factor1,-0.0144993951691227,HostRNA
NC_059447.1+LOC106606396,Factor1,-0.00615874530329998,HostRNA
NC_059442.1+lyz,Factor1,-0.0464647837371422,HostRNA
NC_059444.1+LOC101448011,Factor1,-0.0258184581351431,HostRNA
NC_059457.1+alpi.2,Factor1,1.07960540554072e-05,HostRNA
NC_059451.1+LOC106560296,Factor1,0.00314979360428544,HostRNA
NC_059442.1+slc5a1,Factor1,-0.0039285693165178,HostRNA
NC_059451.1+meltf,Factor1,-0.00513714927555767,HostRNA
NC_059450.1+LOC106612870,Factor1,-0.0790927278696252,HostRNA
NC_059455.1+LOC106570558,Factor1,-0.0464442733411107,HostRNA
NC_059459.1+sb:cb1058,Factor1,0.115571037320829,HostRNA
NC_059445.1+LOC123742455,Factor1,0.0378313767095435,HostRNA
NC_059452.1+LOC106563358,Factor1,0.0414090421458673,HostRNA
NC_059455.1+LOC106569843,Factor1,0.0120228316817276,HostRNA
NC_059449.1+LOC106610225,Factor1,-0.0272369064702056,HostRNA
NC_059457.1+LOC106573930,Factor1,0.017799760275585,HostRNA
NC_059454.1+LOC106567727,Factor1,-0.0603401655730029,HostRNA
NC_059460.1+LOC106578378,Factor1,-0.0627847228607514,HostRNA
NC_059451.1+faxdc2,Factor1,-0.0388940055936556,HostRNA
NC_059444.1+LOC106601904,Factor1,-0.0092806728179202,HostRNA
NC_059459.1+LOC106577766,Factor1,-0.00433670654270176,HostRNA
NC_059468.1+LOC106588634,Factor1,0.0507435892485354,HostRNA
NC_059454.1+si:ch211-117c9.2,Factor1,-0.0257092603088126,HostRNA
NC_059452.1+LOC106563533,Factor1,0.0110621879768389,HostRNA
NC_059463.1+LOC106582948,Factor1,0.116258554936104,HostRNA
NC_059450.1+fbln4,Factor1,-0.0747444722664235,HostRNA
NC_059466.1+LOC106586667,Factor1,0.00148988942542466,HostRNA
NC_059445.1+LOC106603518,Factor1,-0.00525139651887432,HostRNA
NC_059452.1+LOC106563597,Factor1,0.0676572967228024,HostRNA
NC_059454.1+LOC123726206,Factor1,0.0725483683249802,HostRNA
NC_059454.1+slmapb,Factor1,-0.00126777445807724,HostRNA
NC_059447.1+LOC106606327,Factor1,-0.0293803377482207,HostRNA
NC_059445.1+LOC106602539,Factor1,0.0532515233611539,HostRNA
NC_059447.1+LOC106607932,Factor1,-0.0589416672772353,HostRNA
NC_059444.1+LOC100136453,Factor1,-0.0130173948716068,HostRNA
NC_059447.1+LOC106607151,Factor1,-0.0170673023540481,HostRNA
NC_059455.1+LOC106569131,Factor1,0.00279983941702083,HostRNA
NC_059451.1+LOC106613694,Factor1,-0.0213726865088349,HostRNA
NC_059443.1+LOC106579093,Factor1,0.172247660327592,HostRNA
NC_059447.1+ctgf,Factor1,0.102223403464554,HostRNA
NC_059452.1+mpx,Factor1,-0.0678304267333365,HostRNA
NC_059457.1+LOC106574663,Factor1,-0.102350597862424,HostRNA
NC_059446.1+LOC106604170,Factor1,-0.080240318842581,HostRNA
NC_059447.1+LOC106607375,Factor1,0.00962496815482575,HostRNA
NC_059467.1+LOC100195089,Factor1,-0.0341448267258628,HostRNA
NC_059446.1+fhl1,Factor1,0.0762292754492871,HostRNA
NC_059459.1+LOC123723801,Factor1,0.0083219050345537,HostRNA
NC_059454.1+tns2a,Factor1,0.00149714597767002,HostRNA
NC_059458.1+LOC123728251,Factor1,0.00576742520835942,HostRNA
NC_059453.1+LOC106595200,Factor1,0.0679739152441998,HostRNA
NC_059455.1+mep1bb,Factor1,-0.0898566697387031,HostRNA
NC_059460.1+LOC106579696,Factor1,-0.0889191860233237,HostRNA
NC_059465.1+c7a,Factor1,-0.0309786138047377,HostRNA
NC_059443.1+LOC106586122,Factor1,-0.0435820636995862,HostRNA
NC_059457.1+LOC106574173,Factor1,-0.131520521086391,HostRNA
NC_059447.1+LOC106606413,Factor1,0.105219852060808,HostRNA
NC_059444.1+LOC106592805,Factor1,0.025157875997942,HostRNA
NC_059452.1+LOC106587327,Factor1,-0.0824962139597913,HostRNA
NC_059451.1+tm4sf4,Factor1,0.0281923507530071,HostRNA
NC_059452.1+LOC106563633,Factor1,0.0474362083825147,HostRNA
NC_059446.1+LOC106605564,Factor1,0.0100275055852684,HostRNA
NC_059442.1+LOC106565855,Factor1,0.0671965625159279,HostRNA
NC_059462.1+gpm6bb,Factor1,-0.0648735482824779,HostRNA
NC_059445.1+LOC106610223,Factor1,-0.0109107915974966,HostRNA
NC_059470.1+LOC106590176,Factor1,0.00859107925709832,HostRNA
NC_059444.1+LOC123723657,Factor1,-0.0330735450798575,HostRNA
NC_059443.1+LOC106582649,Factor1,0.0105566229099681,HostRNA
NC_059465.1+LOC106585608,Factor1,-0.00432548584511308,HostRNA
NC_059453.1+LOC106590030,Factor1,-0.0327926485281411,HostRNA
NC_059452.1+LOC106562790,Factor1,0.000111791969845848,HostRNA
NC_059448.1+LOC106608788,Factor1,-0.0918267385444896,HostRNA
NC_059467.1+LOC106587816,Factor1,-0.0212210457540559,HostRNA
NC_059443.1+LOC123724000,Factor1,-0.0193878947071157,HostRNA
NC_059456.1+LOC106571856,Factor1,-0.00240851803851019,HostRNA
NC_059447.1+LOC106607795,Factor1,-0.00421260952297114,HostRNA
NC_059463.1+LOC106583134,Factor1,-0.0121631036687324,HostRNA
